Decentralized,5,0.39269908169872414,3,21,41,23
Decentralized,5,0.39269908169872414,4,21,22,6
Decentralized,5,0.39269908169872414,0,22,32,13
Decentralized,5,0.39269908169872414,1,22,40,23
Decentralized,5,0.39269908169872414,2,22,15,0
Decentralized,5,0.39269908169872414,3,22,42,23
Decentralized,5,0.39269908169872414,4,22,23,6
Decentralized,5,0.39269908169872414,0,23,33,13
Decentralized,5,0.39269908169872414,1,23,41,23
Decentralized,5,0.39269908169872414,2,23,16,0
Decentralized,5,0.39269908169872414,3,23,43,23
Decentralized,5,0.39269908169872414,4,23,24,6
Decentralized,5,0.39269908169872414,0,24,34,13
Decentralized,5,0.39269908169872414,1,24,42,23
Decentralized,5,0.39269908169872414,2,24,17,0
Decentralized,5,0.39269908169872414,3,24,44,23
Decentralized,5,0.39269908169872414,4,24,25,6
Decentralized,5,0.39269908169872414,0,25,35,13
Decentralized,5,0.39269908169872414,1,25,43,23
Decentralized,5,0.39269908169872414,2,25,18,0
Decentralized,5,0.39269908169872414,3,25,45,23
Decentralized,5,0.39269908169872414,4,25,26,6
Decentralized,5,0.39269908169872414,0,26,36,13
Decentralized,5,0.39269908169872414,1,26,44,23
Decentralized,5,0.39269908169872414,2,26,19,0
Decentralized,5,0.39269908169872414,3,26,46,23
Decentralized,5,0.39269908169872414,4,26,27,6
Decentralized,5,0.39269908169872414,0,27,37,13
Decentralized,5,0.39269908169872414,1,27,45,23
Decentralized,5,0.39269908169872414,2,27,20,0
Decentralized,5,0.39269908169872414,3,27,47,23
Decentralized,5,0.39269908169872414,4,27,28,6
Decentralized,5,0.39269908169872414,0,28,38,13
Decentralized,5,0.39269908169872414,1,28,46,23
Decentralized,5,0.39269908169872414,2,28,21,0
Decentralized,5,0.39269908169872414,3,28,48,23
Decentralized,5,0.39269908169872414,4,28,29,6
Decentralized,5,0.39269908169872414,0,29,39,13
Decentralized,5,0.39269908169872414,1,29,47,23
Decentralized,5,0.39269908169872414,2,29,22,0
Decentralized,5,0.39269908169872414,3,29,49,23
Decentralized,5,0.39269908169872414,4,29,30,6
Decentralized,5,0.39269908169872414,0,30,40,13
Decentralized,5,0.39269908169872414,1,30,48,23
Decentralized,5,0.39269908169872414,2,30,23,0
Decentralized,5,0.39269908169872414,3,30,50,23
Decentralized,5,0.39269908169872414,4,30,31,6
Decentralized,5,0.39269908169872414,0,31,41,13
Decentralized,5,0.39269908169872414,1,31,49,23
Decentralized,5,0.39269908169872414,2,31,24,0
Decentralized,5,0.39269908169872414,3,31,51,23
Decentralized,5,0.39269908169872414,4,31,32,6
Decentralized,5,0.39269908169872414,0,32,42,13
Decentralized,5,0.39269908169872414,1,32,50,23
Decentralized,5,0.39269908169872414,2,32,25,0
Decentralized,5,0.39269908169872414,3,32,52,23
Decentralized,5,0.39269908169872414,4,32,33,6
Decentralized,5,0.39269908169872414,0,33,43,13
Decentralized,5,0.39269908169872414,1,33,51,23
Decentralized,5,0.39269908169872414,2,33,26,0
Decentralized,5,0.39269908169872414,3,33,53,23
Decentralized,5,0.39269908169872414,4,33,34,6
Decentralized,5,0.39269908169872414,0,34,44,13
Decentralized,5,0.39269908169872414,1,34,52,23
Decentralized,5,0.39269908169872414,2,34,27,0
Decentralized,5,0.39269908169872414,3,34,54,23
Decentralized,5,0.39269908169872414,4,34,35,6
Decentralized,5,0.39269908169872414,0,35,45,13
Decentralized,5,0.39269908169872414,1,35,53,23
Decentralized,5,0.39269908169872414,2,35,28,0
Decentralized,5,0.39269908169872414,3,35,55,23
Decentralized,5,0.39269908169872414,4,35,36,6
Decentralized,5,0.39269908169872414,0,36,46,13
Decentralized,5,0.39269908169872414,1,36,54,23
Decentralized,5,0.39269908169872414,2,36,29,0
Decentralized,5,0.39269908169872414,3,36,56,23
Decentralized,5,0.39269908169872414,4,36,37,6
Decentralized,5,0.39269908169872414,0,37,47,13
Decentralized,5,0.39269908169872414,1,37,55,23
Decentralized,5,0.39269908169872414,2,37,30,0
Decentralized,5,0.39269908169872414,3,37,57,23
Decentralized,5,0.39269908169872414,4,37,38,6
Decentralized,5,0.39269908169872414,0,38,48,13
Decentralized,5,0.39269908169872414,1,38,56,23
Decentralized,5,0.39269908169872414,2,38,31,0
Decentralized,5,0.39269908169872414,3,38,58,23
Decentralized,5,0.39269908169872414,4,38,39,6
Decentralized,5,0.39269908169872414,0,39,49,13
Decentralized,5,0.39269908169872414,1,39,57,23
Decentralized,5,0.39269908169872414,2,39,32,0
Decentralized,5,0.39269908169872414,3,39,59,23
Decentralized,5,0.39269908169872414,4,39,40,6
Decentralized,5,0.39269908169872414,0,40,50,13
Decentralized,5,0.39269908169872414,1,40,58,23
Decentralized,5,0.39269908169872414,2,40,33,0
Decentralized,5,0.39269908169872414,3,40,60,23
Decentralized,5,0.39269908169872414,4,40,41,6
Decentralized,5,0.39269908169872414,0,41,51,13
Decentralized,5,0.39269908169872414,1,41,59,23
Decentralized,5,0.39269908169872414,2,41,34,0
Decentralized,5,0.39269908169872414,3,41,61,23
Decentralized,5,0.39269908169872414,4,41,42,6
Decentralized,5,0.39269908169872414,0,42,52,13
Decentralized,5,0.39269908169872414,1,42,60,23
Decentralized,5,0.39269908169872414,2,42,35,0
Decentralized,5,0.39269908169872414,3,42,62,23
Decentralized,5,0.39269908169872414,4,42,43,6
Decentralized,5,0.39269908169872414,0,43,53,13
Decentralized,5,0.39269908169872414,1,43,61,23
Decentralized,5,0.39269908169872414,2,43,36,0
Decentralized,5,0.39269908169872414,3,43,63,23
Decentralized,5,0.39269908169872414,4,43,44,6
Decentralized,5,0.39269908169872414,0,44,54,13
Decentralized,5,0.39269908169872414,1,44,62,23
Decentralized,5,0.39269908169872414,2,44,37,0
Decentralized,5,0.39269908169872414,3,44,64,23
Decentralized,5,0.39269908169872414,4,44,45,6
Decentralized,5,0.39269908169872414,0,45,55,13
Decentralized,5,0.39269908169872414,1,45,63,23
Decentralized,5,0.39269908169872414,2,45,38,0
Decentralized,5,0.39269908169872414,3,45,65,23
Decentralized,5,0.39269908169872414,4,45,46,6
Decentralized,5,0.39269908169872414,0,46,56,13
Decentralized,5,0.39269908169872414,1,46,64,23
Decentralized,5,0.39269908169872414,2,46,39,0
Decentralized,5,0.39269908169872414,3,46,66,23
Decentralized,5,0.39269908169872414,4,46,47,6
Decentralized,5,0.39269908169872414,0,47,57,13
Decentralized,5,0.39269908169872414,1,47,65,23
Decentralized,5,0.39269908169872414,2,47,40,0
Decentralized,5,0.39269908169872414,3,47,67,23
Decentralized,5,0.39269908169872414,4,47,48,6
Decentralized,5,0.39269908169872414,0,48,58,13
Decentralized,5,0.39269908169872414,1,48,66,23
Decentralized,5,0.39269908169872414,2,48,41,0
Decentralized,5,0.39269908169872414,3,48,68,23
Decentralized,5,0.39269908169872414,4,48,49,6
Decentralized,5,0.39269908169872414,0,49,59,13
Decentralized,5,0.39269908169872414,1,49,67,23
Decentralized,5,0.39269908169872414,2,49,42,0
Decentralized,5,0.39269908169872414,3,49,69,23
Decentralized,5,0.39269908169872414,4,49,50,6
Decentralized,5,0.39269908169872414,0,50,60,13
Decentralized,5,0.39269908169872414,1,50,68,23
Decentralized,5,0.39269908169872414,2,50,43,0
Decentralized,5,0.39269908169872414,3,50,70,23
Decentralized,5,0.39269908169872414,4,50,51,6
Decentralized,5,0.39269908169872414,0,51,61,13
Decentralized,5,0.39269908169872414,1,51,69,23
Decentralized,5,0.39269908169872414,2,51,44,0
Decentralized,5,0.39269908169872414,3,51,71,23
Decentralized,5,0.39269908169872414,4,51,52,6
Decentralized,5,0.39269908169872414,0,52,62,13
Decentralized,5,0.39269908169872414,1,52,70,23
Decentralized,5,0.39269908169872414,2,52,45,0
Decentralized,5,0.39269908169872414,3,52,72,23
Decentralized,5,0.39269908169872414,4,52,53,6
Decentralized,5,0.39269908169872414,0,53,63,13
Decentralized,5,0.39269908169872414,1,53,71,23
Decentralized,5,0.39269908169872414,2,53,46,0
Decentralized,5,0.39269908169872414,3,53,73,23
Decentralized,5,0.39269908169872414,4,53,54,6
Decentralized,5,0.39269908169872414,0,54,64,13
Decentralized,5,0.39269908169872414,1,54,72,23
Decentralized,5,0.39269908169872414,2,54,47,0
Decentralized,5,0.39269908169872414,3,54,74,23
Decentralized,5,0.39269908169872414,4,54,55,6
Decentralized,5,0.39269908169872414,0,55,65,13
Decentralized,5,0.39269908169872414,1,55,73,23
Decentralized,5,0.39269908169872414,2,55,48,0
Decentralized,5,0.39269908169872414,3,55,75,23
Decentralized,5,0.39269908169872414,4,55,56,6
Decentralized,5,0.39269908169872414,0,56,66,13
Decentralized,5,0.39269908169872414,1,56,74,23
Decentralized,5,0.39269908169872414,2,56,49,0
Decentralized,5,0.39269908169872414,3,56,76,23
Decentralized,5,0.39269908169872414,4,56,57,6
Decentralized,5,0.39269908169872414,0,57,67,13
Decentralized,5,0.39269908169872414,1,57,75,23
Decentralized,5,0.39269908169872414,2,57,50,0
Decentralized,5,0.39269908169872414,3,57,77,23
Decentralized,5,0.39269908169872414,4,57,58,6
Decentralized,5,0.39269908169872414,0,58,68,13
Decentralized,5,0.39269908169872414,1,58,76,23
Decentralized,5,0.39269908169872414,2,58,51,0
Decentralized,5,0.39269908169872414,3,58,78,23
Decentralized,5,0.39269908169872414,4,58,59,6
Decentralized,5,0.39269908169872414,0,59,69,13
Decentralized,5,0.39269908169872414,1,59,77,23
Decentralized,5,0.39269908169872414,2,59,52,0
Decentralized,5,0.39269908169872414,3,59,79,23
Decentralized,5,0.39269908169872414,4,59,60,6
Decentralized,5,0.39269908169872414,0,60,70,13
Decentralized,5,0.39269908169872414,1,60,78,23
Decentralized,5,0.39269908169872414,2,60,53,0
Decentralized,5,0.39269908169872414,3,60,80,23
Decentralized,5,0.39269908169872414,4,60,61,6
Decentralized,5,0.39269908169872414,0,61,71,13
Decentralized,5,0.39269908169872414,1,61,79,23
Decentralized,5,0.39269908169872414,2,61,54,0
Decentralized,5,0.39269908169872414,3,61,81,23
Decentralized,5,0.39269908169872414,4,61,62,6
Decentralized,5,0.39269908169872414,0,62,72,13
Decentralized,5,0.39269908169872414,1,62,80,23
Decentralized,5,0.39269908169872414,2,62,55,0
Decentralized,5,0.39269908169872414,3,62,82,23
Decentralized,5,0.39269908169872414,4,62,63,6
Decentralized,5,0.39269908169872414,0,63,73,13
Decentralized,5,0.39269908169872414,1,63,81,23
Decentralized,5,0.39269908169872414,2,63,56,0
Decentralized,5,0.39269908169872414,3,63,83,23
Decentralized,5,0.39269908169872414,4,63,64,6
Decentralized,5,0.39269908169872414,0,64,74,13
Decentralized,5,0.39269908169872414,1,64,82,23
Decentralized,5,0.39269908169872414,2,64,57,0
Decentralized,5,0.39269908169872414,3,64,84,23
Decentralized,5,0.39269908169872414,4,64,65,6
Decentralized,5,0.39269908169872414,0,65,75,13
Decentralized,5,0.39269908169872414,1,65,83,23
Decentralized,5,0.39269908169872414,2,65,58,0
Decentralized,5,0.39269908169872414,3,65,85,23
Decentralized,5,0.39269908169872414,4,65,66,6
Decentralized,5,0.39269908169872414,0,66,76,13
Decentralized,5,0.39269908169872414,1,66,84,23
Decentralized,5,0.39269908169872414,2,66,59,0
Decentralized,5,0.39269908169872414,3,66,86,23
Decentralized,5,0.39269908169872414,4,66,67,6
Decentralized,5,0.39269908169872414,0,67,77,13
Decentralized,5,0.39269908169872414,1,67,85,23
Decentralized,5,0.39269908169872414,2,67,60,0
Decentralized,5,0.39269908169872414,3,67,87,23
Decentralized,5,0.39269908169872414,4,67,68,6
Decentralized,5,0.39269908169872414,0,68,78,13
Decentralized,5,0.39269908169872414,1,68,86,23
Decentralized,5,0.39269908169872414,2,68,61,0
Decentralized,5,0.39269908169872414,3,68,88,23
Decentralized,5,0.39269908169872414,4,68,69,6
Decentralized,5,0.39269908169872414,0,69,79,13
Decentralized,5,0.39269908169872414,1,69,87,23
Decentralized,5,0.39269908169872414,2,69,62,0
Decentralized,5,0.39269908169872414,3,69,89,23
Decentralized,5,0.39269908169872414,4,69,70,6
Decentralized,5,0.39269908169872414,0,70,80,13
Decentralized,5,0.39269908169872414,1,70,88,23
Decentralized,5,0.39269908169872414,2,70,63,0
Decentralized,5,0.39269908169872414,3,70,90,23
Decentralized,5,0.39269908169872414,4,70,71,6
Decentralized,5,0.39269908169872414,0,71,81,13
Decentralized,5,0.39269908169872414,1,71,89,23
Decentralized,5,0.39269908169872414,2,71,64,0
Decentralized,5,0.39269908169872414,3,71,91,23
Decentralized,5,0.39269908169872414,4,71,72,6
Decentralized,5,0.39269908169872414,0,72,82,13
Decentralized,5,0.39269908169872414,1,72,90,23
Decentralized,5,0.39269908169872414,2,72,65,0
Decentralized,5,0.39269908169872414,3,72,92,23
Decentralized,5,0.39269908169872414,4,72,73,6
Decentralized,5,0.39269908169872414,0,73,83,13
Decentralized,5,0.39269908169872414,1,73,91,23
Decentralized,5,0.39269908169872414,2,73,66,0
Decentralized,5,0.39269908169872414,3,73,93,23
Decentralized,5,0.39269908169872414,4,73,74,6
Decentralized,5,0.39269908169872414,0,74,84,13
Decentralized,5,0.39269908169872414,1,74,92,23
Decentralized,5,0.39269908169872414,2,74,67,0
Decentralized,5,0.39269908169872414,3,74,94,23
Decentralized,5,0.39269908169872414,4,74,75,6
Decentralized,5,0.39269908169872414,0,75,85,13
Decentralized,5,0.39269908169872414,1,75,93,23
Decentralized,5,0.39269908169872414,2,75,68,0
Decentralized,5,0.39269908169872414,3,75,95,23
Decentralized,5,0.39269908169872414,4,75,76,6
Decentralized,5,0.39269908169872414,0,76,86,13
Decentralized,5,0.39269908169872414,1,76,94,23
Decentralized,5,0.39269908169872414,2,76,69,0
Decentralized,5,0.39269908169872414,3,76,96,23
Decentralized,5,0.39269908169872414,4,76,77,6
Decentralized,5,0.39269908169872414,0,77,87,13
Decentralized,5,0.39269908169872414,1,77,95,23
Decentralized,5,0.39269908169872414,2,77,70,0
Decentralized,5,0.39269908169872414,3,77,97,23
Decentralized,5,0.39269908169872414,4,77,78,6
Decentralized,5,0.39269908169872414,0,78,88,13
Decentralized,5,0.39269908169872414,1,78,96,23
Decentralized,5,0.39269908169872414,2,78,71,0
Decentralized,5,0.39269908169872414,3,78,98,23
Decentralized,5,0.39269908169872414,4,78,79,6
Decentralized,5,0.39269908169872414,0,79,89,13
Decentralized,5,0.39269908169872414,1,79,97,23
Decentralized,5,0.39269908169872414,2,79,72,0
Decentralized,5,0.39269908169872414,3,79,99,23
Decentralized,5,0.39269908169872414,4,79,80,6
Decentralized,5,0.39269908169872414,0,80,90,13
Decentralized,5,0.39269908169872414,1,80,98,23
Decentralized,5,0.39269908169872414,2,80,73,0
Decentralized,5,0.39269908169872414,3,80,100,23
Decentralized,5,0.39269908169872414,4,80,81,6
Decentralized,5,0.39269908169872414,0,81,91,13
Decentralized,5,0.39269908169872414,1,81,99,23
Decentralized,5,0.39269908169872414,2,81,74,0
Decentralized,5,0.39269908169872414,3,81,101,23
Decentralized,5,0.39269908169872414,4,81,82,6
Decentralized,5,0.39269908169872414,0,82,92,13
Decentralized,5,0.39269908169872414,1,82,100,23
Decentralized,5,0.39269908169872414,2,82,75,0
Decentralized,5,0.39269908169872414,3,82,102,23
Decentralized,5,0.39269908169872414,4,82,83,6
Decentralized,5,0.39269908169872414,0,83,93,13
Decentralized,5,0.39269908169872414,1,83,101,23
Decentralized,5,0.39269908169872414,2,83,76,0
Decentralized,5,0.39269908169872414,3,83,103,23
Decentralized,5,0.39269908169872414,4,83,84,6
Decentralized,5,0.39269908169872414,0,84,94,13
Decentralized,5,0.39269908169872414,1,84,102,23
Decentralized,5,0.39269908169872414,2,84,77,0
Decentralized,5,0.39269908169872414,3,84,104,23
Decentralized,5,0.39269908169872414,4,84,85,6
Decentralized,5,0.39269908169872414,0,85,95,13
Decentralized,5,0.39269908169872414,1,85,103,23
Decentralized,5,0.39269908169872414,2,85,78,0
Decentralized,5,0.39269908169872414,3,85,105,23
Decentralized,5,0.39269908169872414,4,85,86,6
Decentralized,5,0.39269908169872414,0,86,96,13
Decentralized,5,0.39269908169872414,1,86,104,23
Decentralized,5,0.39269908169872414,2,86,79,0
Decentralized,5,0.39269908169872414,3,86,106,23
Decentralized,5,0.39269908169872414,4,86,87,6
Decentralized,5,0.39269908169872414,0,87,97,13
Decentralized,5,0.39269908169872414,1,87,105,23
Decentralized,5,0.39269908169872414,2,87,80,0
Decentralized,5,0.39269908169872414,3,87,107,23
Decentralized,5,0.39269908169872414,4,87,88,6
Decentralized,5,0.39269908169872414,0,88,98,13
Decentralized,5,0.39269908169872414,1,88,106,23
Decentralized,5,0.39269908169872414,2,88,81,0
Decentralized,5,0.39269908169872414,3,88,108,23
Decentralized,5,0.39269908169872414,4,88,89,6
Decentralized,5,0.39269908169872414,0,89,99,13
Decentralized,5,0.39269908169872414,1,89,107,23
Decentralized,5,0.39269908169872414,2,89,82,0
Decentralized,5,0.39269908169872414,3,89,109,23
Decentralized,5,0.39269908169872414,4,89,90,6
Decentralized,5,0.39269908169872414,0,90,100,13
Decentralized,5,0.39269908169872414,1,90,108,23
Decentralized,5,0.39269908169872414,2,90,83,0
Decentralized,5,0.39269908169872414,3,90,110,23
Decentralized,5,0.39269908169872414,4,90,91,6
Decentralized,5,0.39269908169872414,0,91,101,13
Decentralized,5,0.39269908169872414,1,91,109,23
Decentralized,5,0.39269908169872414,2,91,84,0
Decentralized,5,0.39269908169872414,3,91,111,23
Decentralized,5,0.39269908169872414,4,91,92,6
Decentralized,5,0.39269908169872414,0,92,102,13
Decentralized,5,0.39269908169872414,1,92,110,23
Decentralized,5,0.39269908169872414,2,92,85,0
Decentralized,5,0.39269908169872414,3,92,112,23
Decentralized,5,0.39269908169872414,4,92,93,6
Decentralized,5,0.39269908169872414,0,93,103,13
Decentralized,5,0.39269908169872414,1,93,111,23
Decentralized,5,0.39269908169872414,2,93,86,0
Decentralized,5,0.39269908169872414,3,93,113,23
Decentralized,5,0.39269908169872414,4,93,94,6
Decentralized,5,0.39269908169872414,0,94,104,13
Decentralized,5,0.39269908169872414,1,94,112,23
Decentralized,5,0.39269908169872414,2,94,87,0
Decentralized,5,0.39269908169872414,3,94,114,23
Decentralized,5,0.39269908169872414,4,94,95,6
Decentralized,5,0.39269908169872414,0,95,105,13
Decentralized,5,0.39269908169872414,1,95,113,23
Decentralized,5,0.39269908169872414,2,95,88,0
Decentralized,5,0.39269908169872414,3,95,115,23
Decentralized,5,0.39269908169872414,4,95,96,6
Decentralized,5,0.39269908169872414,0,96,106,13
Decentralized,5,0.39269908169872414,1,96,114,23
Decentralized,5,0.39269908169872414,2,96,89,0
Decentralized,5,0.39269908169872414,3,96,116,23
Decentralized,5,0.39269908169872414,4,96,97,6
Decentralized,5,0.39269908169872414,0,97,107,13
Decentralized,5,0.39269908169872414,1,97,115,23
Decentralized,5,0.39269908169872414,2,97,90,0
Decentralized,5,0.39269908169872414,3,97,117,23
Decentralized,5,0.39269908169872414,4,97,98,6
Decentralized,5,0.39269908169872414,0,98,108,13
Decentralized,5,0.39269908169872414,1,98,116,23
Decentralized,5,0.39269908169872414,2,98,91,0
Decentralized,5,0.39269908169872414,3,98,118,23
Decentralized,5,0.39269908169872414,4,98,99,6
Decentralized,5,0.39269908169872414,0,99,109,13
Decentralized,5,0.39269908169872414,1,99,117,23
Decentralized,5,0.39269908169872414,2,99,92,0
Decentralized,5,0.39269908169872414,3,99,119,23
Decentralized,5,0.39269908169872414,4,99,100,6
Decentralized,5,0.39269908169872414,0,100,110,13
Decentralized,5,0.39269908169872414,1,100,118,23
Decentralized,5,0.39269908169872414,2,100,93,0
Decentralized,5,0.39269908169872414,3,100,120,23
Decentralized,5,0.39269908169872414,4,100,101,6
Decentralized,5,0.39269908169872414,0,101,111,13
Decentralized,5,0.39269908169872414,1,101,119,23
Decentralized,5,0.39269908169872414,2,101,94,0
Decentralized,5,0.39269908169872414,3,101,121,23
Decentralized,5,0.39269908169872414,4,101,102,6
Decentralized,5,0.39269908169872414,0,102,112,13
Decentralized,5,0.39269908169872414,1,102,120,23
Decentralized,5,0.39269908169872414,2,102,95,0
Decentralized,5,0.39269908169872414,3,102,122,23
Decentralized,5,0.39269908169872414,4,102,103,6
Decentralized,5,0.39269908169872414,0,103,113,13
Decentralized,5,0.39269908169872414,1,103,121,23
Decentralized,5,0.39269908169872414,2,103,96,0
Decentralized,5,0.39269908169872414,3,103,123,23
Decentralized,5,0.39269908169872414,4,103,104,6
Decentralized,5,0.39269908169872414,0,104,114,13
Decentralized,5,0.39269908169872414,1,104,122,23
Decentralized,5,0.39269908169872414,2,104,97,0
Decentralized,5,0.39269908169872414,3,104,124,23
Decentralized,5,0.39269908169872414,4,104,105,6
Decentralized,5,0.39269908169872414,0,105,115,13
Decentralized,5,0.39269908169872414,1,105,123,23
Decentralized,5,0.39269908169872414,2,105,98,0
Decentralized,5,0.39269908169872414,3,105,125,23
Decentralized,5,0.39269908169872414,4,105,106,6
Decentralized,5,0.39269908169872414,0,106,116,13
Decentralized,5,0.39269908169872414,1,106,124,23
Decentralized,5,0.39269908169872414,2,106,99,0
Decentralized,5,0.39269908169872414,3,106,126,23
Decentralized,5,0.39269908169872414,4,106,107,6
Decentralized,5,0.39269908169872414,0,107,117,13
Decentralized,5,0.39269908169872414,1,107,125,23
Decentralized,5,0.39269908169872414,2,107,100,0
Decentralized,5,0.39269908169872414,3,107,127,23
Decentralized,5,0.39269908169872414,4,107,108,6
Decentralized,5,0.39269908169872414,0,108,118,13
Decentralized,5,0.39269908169872414,1,108,126,23
Decentralized,5,0.39269908169872414,2,108,101,0
Decentralized,5,0.39269908169872414,3,108,128,23
Decentralized,5,0.39269908169872414,4,108,109,6
Decentralized,5,0.39269908169872414,0,109,119,13
Decentralized,5,0.39269908169872414,1,109,127,23
Decentralized,5,0.39269908169872414,2,109,102,0
Decentralized,5,0.39269908169872414,3,109,129,23
Decentralized,5,0.39269908169872414,4,109,110,6
Decentralized,5,0.39269908169872414,0,110,120,13
Decentralized,5,0.39269908169872414,1,110,128,23
Decentralized,5,0.39269908169872414,2,110,103,0
Decentralized,5,0.39269908169872414,3,110,130,23
Decentralized,5,0.39269908169872414,4,110,111,6
Decentralized,5,0.39269908169872414,0,111,121,13
Decentralized,5,0.39269908169872414,1,111,129,23
Decentralized,5,0.39269908169872414,2,111,104,0
Decentralized,5,0.39269908169872414,3,111,131,23
Decentralized,5,0.39269908169872414,4,111,112,6
